index,VocalTractLength,AirSacLength,AirSacArea,LipProtrusion,LipRounding,F1,F2
35832,17.5,2,4,0.8,0.8,439,1263
6677,15.5,1.5,6,3,1,440,1263
21527,16.5,1.5,6,2,1,440,1263
36377,17.5,1.5,6,1,1,440,1263
6868,15.5,1,10,3.2,0.4,441,1263
21718,16.5,1,10,2.2,0.4,441,1263
36568,17.5,1,10,1.2,0.4,441,1263
6421,15.5,1,11,3,0.4,446,1263
21271,16.5,1,11,2,0.4,446,1263
36121,17.5,1,11,1,0.4,446,1263
6050,15.5,1.5,7,2.8,0.6,447,1263
20900,16.5,1.5,7,1.8,0.6,447,1263
35750,17.5,1.5,7,0.8,0.6,447,1263
5415,15.5,2,5,2.6,0.2,448,1263
20265,16.5,2,5,1.6,0.2,448,1263
35115,17.5,2,5,0.6,0.2,448,1263
5884,15.5,1,12,2.8,0.2,451,1263
20734,16.5,1,12,1.8,0.2,451,1263
35584,17.5,1,12,0.8,0.2,451,1263
13264,16,1,12,2.2,0.6,452,1263
28114,17,1,12,1.2,0.6,452,1263
42964,18,1,12,0.2,0.6,452,1263
5243,15.5,1.5,8,2.4,0.8,455,1263
20093,16.5,1.5,8,1.4,0.8,455,1263
34943,17.5,1.5,8,0.4,0.8,455,1263
12623,16,1.5,8,2,0.2,456,1263
27473,17,1.5,8,1,0.2,456,1263
5167,15.5,1,13,2.4,0.6,459,1263
20017,16.5,1,13,1.4,0.6,459,1263
34867,17.5,1,13,0.4,0.6,459,1263
11718,16,2,6,1.6,0.2,461,1263
26568,17,2,6,0.6,0.2,461,1263
4076,15.5,1.5,9,2,0.2,468,1263
11456,16,1.5,9,1.4,0.6,468,1263
11740,16,1,14,1.6,0.2,468,1263
18926,16.5,1.5,9,1,0.2,468,1263
26306,17,1.5,9,0.4,0.6,468,1263
26590,17,1,14,0.6,0.2,468,1263
3283,15.5,1,15,1.6,0.4,479,1263
18133,16.5,1,15,0.6,0.4,479,1263
10663,16,1,15,1,0.8,480,1263
2541,15.5,2,7,1.2,0.8,481,1263
17391,16.5,2,7,0.2,0.8,481,1263
9921,16,2,7,0.8,0.2,482,1263
2459,15.5,1.5,10,1.2,0.6,486,1263
17309,16.5,1.5,10,0.2,0.6,486,1263
9839,16,1.5,10,0.6,1,487,1263
1936,15.5,1,16,1,0.4,495,1263
9316,16,1,16,0.4,0.8,496,1263
212,15.5,1.5,11,0.2,0.6,514,1263
319,15.5,1,17,0.2,0.8,515,1263
8014,15.5,1,2,3.6,1,423,1264
22864,16.5,1,2,2.6,1,423,1264
37714,17.5,1,2,1.6,1,423,1264
7205,15.5,1.5,2,3.4,0.2,425,1264
8197,15.5,1,3,3.8,0.4,425,1264
22055,16.5,1.5,2,2.4,0.2,425,1264
23047,16.5,1,3,2.8,0.4,425,1264
36905,17.5,1.5,2,1.4,0.2,425,1264
37897,17.5,1,3,1.8,0.4,425,1264
8200,15.5,1,4,3.8,0.4,426,1264
23050,16.5,1,4,2.8,0.4,426,1264
37900,17.5,1,4,1.8,0.4,426,1264
7388,15.5,1.5,3,3.4,0.6,428,1264
8113,15.5,1,5,3.8,0.2,428,1264
13686,16,2,2,2.4,0.6,428,1264
22238,16.5,1.5,3,2.4,0.6,428,1264
22963,16.5,1,5,2.8,0.2,428,1264
28536,17,2,2,1.4,0.6,428,1264
37088,17.5,1.5,3,1.4,0.6,428,1264
37813,17.5,1,5,1.8,0.2,428,1264
43386,18,2,2,0.4,0.6,428,1264
15406,16,1,6,3.2,0.4,430,1264
30256,17,1,6,2.2,0.4,430,1264
45106,18,1,6,1.2,0.4,430,1264
7301,15.5,1.5,4,3.4,0.4,432,1264
7759,15.5,1,7,3.6,0.4,432,1264
22151,16.5,1.5,4,2.4,0.4,432,1264
22609,16.5,1,7,2.6,0.4,432,1264
37001,17.5,1.5,4,1.4,0.4,432,1264
37459,17.5,1,7,1.6,0.4,432,1264
6399,15.5,2,3,3,0.4,434,1264
21249,16.5,2,3,2,0.4,434,1264
36099,17.5,2,3,1,0.4,434,1264
7034,15.5,1.5,5,3.2,0.8,435,1264
14962,16,1,8,3,0.4,435,1264
21884,16.5,1.5,5,2.2,0.8,435,1264
29812,17,1,8,2,0.4,435,1264
36734,17.5,1.5,5,1.2,0.8,435,1264
44662,18,1,8,1,0.4,435,1264
7225,15.5,1,9,3.4,0.2,438,1264
22075,16.5,1,9,2.4,0.2,438,1264
36925,17.5,1,9,1.4,0.2,438,1264
13512,16,2,4,2.4,0.2,440,1264
14057,16,1.5,6,2.6,0.4,440,1264
28362,17,2,4,1.4,0.2,440,1264
28907,17,1.5,6,1.6,0.4,440,1264
43212,18,2,4,0.4,0.2,440,1264
43757,18,1.5,6,0.6,0.4,440,1264
14248,16,1,10,2.6,0.8,442,1264
29098,17,1,10,1.6,0.8,442,1264
43948,18,1,10,0.6,0.8,442,1264
13801,16,1,11,2.4,0.8,446,1264
28651,17,1,11,1.4,0.8,446,1264
43501,18,1,11,0.4,0.8,446,1264
13430,16,1.5,7,2.2,1,447,1264
28280,17,1.5,7,1.2,1,447,1264
43130,18,1.5,7,0.2,1,447,1264
12795,16,2,5,2,0.6,449,1264
27645,17,2,5,1,0.6,449,1264
5794,15.5,1,12,2.6,1,452,1264
20644,16.5,1,12,1.6,1,452,1264
35494,17.5,1,12,0.6,1,452,1264
5153,15.5,1.5,8,2.4,0.6,456,1264
20003,16.5,1.5,8,1.4,0.6,456,1264
34853,17.5,1.5,8,0.4,0.6,456,1264
12547,16,1,13,1.8,1,459,1264
27397,17,1,13,0.8,1,459,1264
4248,15.5,2,6,2,0.6,462,1264
19098,16.5,2,6,1,0.6,462,1264
4270,15.5,1,14,2,0.6,468,1264
19120,16.5,1,14,1,0.6,468,1264
3986,15.5,1.5,9,1.8,1,469,1264
18836,16.5,1.5,9,0.8,1,469,1264
3193,15.5,1,15,1.6,0.2,480,1264
18043,16.5,1,15,0.6,0.2,480,1264
2451,15.5,2,7,1.2,0.6,482,1264
17301,16.5,2,7,0.2,0.6,482,1264
2369,15.5,1.5,10,1.2,0.4,487,1264
17219,16.5,1.5,10,0.2,0.4,487,1264
1846,15.5,1,16,1,0.2,496,1264
229,15.5,1,17,0.2,0.6,516,1264
6032,15.5,1.5,1,2.8,0.6,421,1265
12333,16,2,1,1.8,0.6,421,1265
14581,16,1,1,2.8,0.6,421,1265
20882,16.5,1.5,1,1.8,0.6,421,1265
27183,17,2,1,0.8,0.6,421,1265
29431,17,1,1,1.8,0.6,421,1265
35732,17.5,1.5,1,0.8,0.6,421,1265
44281,18,1,1,0.8,0.6,421,1265
15394,16,1,2,3.2,0.4,423,1265
30244,17,1,2,2.2,0.4,423,1265
45094,18,1,2,1.2,0.4,423,1265
14585,16,1.5,2,2.8,0.6,425,1265
15577,16,1,3,3.2,0.8,425,1265
29435,17,1.5,2,1.8,0.6,425,1265
30427,17,1,3,2.2,0.8,425,1265
44285,18,1.5,2,0.8,0.6,425,1265
45277,18,1,3,1.2,0.8,425,1265
15580,16,1,4,3.2,0.8,427,1265
30430,17,1,4,2.2,0.8,427,1265
45280,18,1,4,1.2,0.8,427,1265
15493,16,1,5,3.2,0.6,428,1265
30343,17,1,5,2.2,0.6,428,1265
45193,18,1,5,1.2,0.6,428,1265
6216,15.5,2,2,2.8,1,429,1265
21066,16.5,2,2,1.8,1,429,1265
35916,17.5,2,2,0.8,1,429,1265
7936,15.5,1,6,3.6,0.8,430,1265
22786,16.5,1,6,2.6,0.8,430,1265
37636,17.5,1,6,1.6,0.8,430,1265
15139,16,1,7,3,0.8,433,1265
29989,17,1,7,2,0.8,433,1265
44839,18,1,7,1,0.8,433,1265
13779,16,2,3,2.4,0.8,434,1265
28629,17,2,3,1.4,0.8,434,1265
43479,18,2,3,0.4,0.8,434,1265
7492,15.5,1,8,3.4,0.8,435,1265
22342,16.5,1,8,2.4,0.8,435,1265
37192,17.5,1,8,1.4,0.8,435,1265
14414,16,1.5,5,2.8,0.2,436,1265
29264,17,1.5,5,1.8,0.2,436,1265
44114,18,1.5,5,0.8,0.2,436,1265
14605,16,1,9,2.8,0.6,438,1265
29455,17,1,9,1.8,0.6,438,1265
44305,18,1,9,0.8,0.6,438,1265
6042,15.5,2,4,2.8,0.6,440,1265
20892,16.5,2,4,1.8,0.6,440,1265
35742,17.5,2,4,0.8,0.6,440,1265
6587,15.5,1.5,6,3,0.8,441,1265
21437,16.5,1.5,6,2,0.8,441,1265
36287,17.5,1.5,6,1,0.8,441,1265
6778,15.5,1,10,3.2,0.2,442,1265
21628,16.5,1,10,2.2,0.2,442,1265
36478,17.5,1,10,1.2,0.2,442,1265
5960,15.5,1.5,7,2.8,0.4,447,1265
6331,15.5,1,11,3,0.2,447,1265
20810,16.5,1.5,7,1.8,0.4,447,1265
21181,16.5,1,11,2,0.2,447,1265
35660,17.5,1.5,7,0.8,0.4,447,1265
36031,17.5,1,11,1,0.2,447,1265
5325,15.5,2,5,2.4,1,449,1265
20175,16.5,2,5,1.4,1,449,1265
35025,17.5,2,5,0.4,1,449,1265
13174,16,1,12,2.2,0.4,453,1265
28024,17,1,12,1.2,0.4,453,1265
42874,18,1,12,0.2,0.4,453,1265
12533,16,1.5,8,1.8,1,456,1265
27383,17,1.5,8,0.8,1,456,1265
5077,15.5,1,13,2.4,0.4,460,1265
19927,16.5,1,13,1.4,0.4,460,1265
34777,17.5,1,13,0.4,0.4,460,1265
11628,16,2,6,1.4,1,462,1265
26478,17,2,6,0.4,1,462,1265
4180,15.5,1,14,2,0.4,469,1265
11366,16,1.5,9,1.4,0.4,469,1265
11650,16,1,14,1.4,1,469,1265
19030,16.5,1,14,1,0.4,469,1265
26216,17,1.5,9,0.4,0.4,469,1265
26500,17,1,14,0.4,1,469,1265
3103,15.5,1,15,1.4,1,481,1265
10573,16,1,15,1,0.6,481,1265
17953,16.5,1,15,0.4,1,481,1265
9831,16,2,7,0.6,1,483,1265
2279,15.5,1.5,10,1.2,0.2,488,1265
9749,16,1.5,10,0.6,0.8,488,1265
17129,16.5,1.5,10,0.2,0.2,488,1265
1756,15.5,1,16,0.8,1,497,1265
9226,16,1,16,0.4,0.6,497,1265
122,15.5,1.5,11,0.2,0.4,515,1265
139,15.5,1,17,0.2,0.4,518,1265
4863,15.5,2,1,2.2,1,421,1266
7111,15.5,1,1,3.2,1,421,1266
13412,16,1.5,1,2.2,1,421,1266
19713,16.5,2,1,1.2,1,421,1266
21961,16.5,1,1,2.2,1,421,1266
28262,17,1.5,1,1.2,1,421,1266
34563,17.5,2,1,0.2,1,421,1266
36811,17.5,1,1,1.2,1,421,1266
43112,18,1.5,1,0.2,1,421,1266
7924,15.5,1,2,3.6,0.8,424,1266
22774,16.5,1,2,2.6,0.8,424,1266
37624,17.5,1,2,1.6,0.8,424,1266
7115,15.5,1.5,2,3.2,1,426,1266
21965,16.5,1.5,2,2.2,1,426,1266
36815,17.5,1.5,2,1.2,1,426,1266
13596,16,2,2,2.4,0.4,429,1266
14768,16,1.5,3,2.8,1,429,1266
28446,17,2,2,1.4,0.4,429,1266
29618,17,1.5,3,1.8,1,429,1266
43296,18,2,2,0.4,0.4,429,1266
44468,18,1.5,3,0.8,1,429,1266
15316,16,1,6,3.2,0.2,431,1266
30166,17,1,6,2.2,0.2,431,1266
45016,18,1,6,1.2,0.2,431,1266
14681,16,1.5,4,2.8,0.8,432,1266
29531,17,1.5,4,1.8,0.8,432,1266
44381,18,1.5,4,0.8,0.8,432,1266
6309,15.5,2,3,3,0.2,434,1266
21159,16.5,2,3,2,0.2,434,1266
36009,17.5,2,3,1,0.2,434,1266
14872,16,1,8,3,0.2,435,1266
29722,17,1,8,2,0.2,435,1266
44572,18,1,8,1,0.2,435,1266
7135,15.5,1,9,3.2,1,439,1266
21985,16.5,1,9,2.2,1,439,1266
36835,17.5,1,9,1.2,1,439,1266
13422,16,2,4,2.2,1,441,1266
13967,16,1.5,6,2.6,0.2,441,1266
28272,17,2,4,1.2,1,441,1266
28817,17,1.5,6,1.6,0.2,441,1266
43122,18,2,4,0.2,1,441,1266
43667,18,1.5,6,0.6,0.2,441,1266
14158,16,1,10,2.6,0.6,443,1266
29008,17,1,10,1.6,0.6,443,1266
43858,18,1,10,0.6,0.6,443,1266
13711,16,1,11,2.4,0.6,447,1266
28561,17,1,11,1.4,0.6,447,1266
43411,18,1,11,0.4,0.6,447,1266
13340,16,1.5,7,2.2,0.8,448,1266
28190,17,1.5,7,1.2,0.8,448,1266
43040,18,1.5,7,0.2,0.8,448,1266
12705,16,2,5,2,0.4,450,1266
27555,17,2,5,1,0.4,450,1266
5704,15.5,1,12,2.6,0.8,453,1266
20554,16.5,1,12,1.6,0.8,453,1266
35404,17.5,1,12,0.6,0.8,453,1266
5063,15.5,1.5,8,2.4,0.4,457,1266
19913,16.5,1.5,8,1.4,0.4,457,1266
34763,17.5,1.5,8,0.4,0.4,457,1266
12457,16,1,13,1.8,0.8,460,1266
27307,17,1,13,0.8,0.8,460,1266
4987,15.5,1,13,2.4,0.2,461,1266
19837,16.5,1,13,1.4,0.2,461,1266
34687,17.5,1,13,0.4,0.2,461,1266
4158,15.5,2,6,2,0.4,463,1266
19008,16.5,2,6,1,0.4,463,1266
3896,15.5,1.5,9,1.8,0.8,470,1266
11560,16,1,14,1.4,0.8,470,1266
18746,16.5,1.5,9,0.8,0.8,470,1266
26410,17,1,14,0.4,0.8,470,1266
10483,16,1,15,1,0.4,482,1266
2361,15.5,2,7,1.2,0.4,483,1266
17211,16.5,2,7,0.2,0.4,483,1266
9741,16,2,7,0.6,0.8,484,1266
9659,16,1.5,10,0.6,0.6,489,1266
9136,16,1,16,0.4,0.4,498,1266
32,15.5,1.5,11,0.2,0.2,516,1266
49,15.5,1,17,0.2,0.2,519,1266
5942,15.5,1.5,1,2.8,0.4,422,1267
12243,16,2,1,1.8,0.4,422,1267
14491,16,1,1,2.8,0.4,422,1267
20792,16.5,1.5,1,1.8,0.4,422,1267
27093,17,2,1,0.8,0.4,422,1267
29341,17,1,1,1.8,0.4,422,1267
35642,17.5,1.5,1,0.8,0.4,422,1267
44191,18,1,1,0.8,0.4,422,1267
8107,15.5,1,3,3.8,0.2,425,1267
22957,16.5,1,3,2.8,0.2,425,1267
37807,17.5,1,3,1.8,0.2,425,1267
14495,16,1.5,2,2.8,0.4,426,1267
29345,17,1.5,2,1.8,0.4,426,1267
44195,18,1.5,2,0.8,0.4,426,1267
8110,15.5,1,4,3.8,0.2,427,1267
22960,16.5,1,4,2.8,0.2,427,1267
37810,17.5,1,4,1.8,0.2,427,1267
6126,15.5,2,2,2.8,0.8,429,1267
7298,15.5,1.5,3,3.4,0.4,429,1267
8023,15.5,1,5,3.6,1,429,1267
20976,16.5,2,2,1.8,0.8,429,1267
22148,16.5,1.5,3,2.4,0.4,429,1267
22873,16.5,1,5,2.6,1,429,1267
35826,17.5,2,2,0.8,0.8,429,1267
36998,17.5,1.5,3,1.4,0.4,429,1267
37723,17.5,1,5,1.6,1,429,1267
7846,15.5,1,6,3.6,0.6,431,1267
22696,16.5,1,6,2.6,0.6,431,1267
37546,17.5,1,6,1.6,0.6,431,1267
7211,15.5,1.5,4,3.4,0.2,432,1267
22061,16.5,1.5,4,2.4,0.2,432,1267
36911,17.5,1.5,4,1.4,0.2,432,1267
7669,15.5,1,7,3.6,0.2,433,1267
22519,16.5,1,7,2.6,0.2,433,1267
37369,17.5,1,7,1.6,0.2,433,1267
13689,16,2,3,2.4,0.6,435,1267
28539,17,2,3,1.4,0.6,435,1267
43389,18,2,3,0.4,0.6,435,1267
6944,15.5,1.5,5,3.2,0.6,436,1267
7402,15.5,1,8,3.4,0.6,436,1267
21794,16.5,1.5,5,2.2,0.6,436,1267
22252,16.5,1,8,2.4,0.6,436,1267
36644,17.5,1.5,5,1.2,0.6,436,1267
37102,17.5,1,8,1.4,0.6,436,1267
14515,16,1,9,2.8,0.4,439,1267
29365,17,1,9,1.8,0.4,439,1267
44215,18,1,9,0.8,0.4,439,1267
5952,15.5,2,4,2.8,0.4,441,1267
20802,16.5,2,4,1.8,0.4,441,1267
35652,17.5,2,4,0.8,0.4,441,1267
6497,15.5,1.5,6,3,0.6,442,1267
21347,16.5,1.5,6,2,0.6,442,1267
36197,17.5,1.5,6,1,0.6,442,1267
6688,15.5,1,10,3,1,443,1267
21538,16.5,1,10,2,1,443,1267
36388,17.5,1,10,1,1,443,1267
5870,15.5,1.5,7,2.8,0.2,448,1267
6241,15.5,1,11,2.8,1,448,1267
20720,16.5,1.5,7,1.8,0.2,448,1267
21091,16.5,1,11,1.8,1,448,1267
35570,17.5,1.5,7,0.8,0.2,448,1267
35941,17.5,1,11,0.8,1,448,1267
5235,15.5,2,5,2.4,0.8,450,1267
20085,16.5,2,5,1.4,0.8,450,1267
34935,17.5,2,5,0.4,0.8,450,1267
13084,16,1,12,2.2,0.2,454,1267
27934,17,1,12,1.2,0.2,454,1267
42784,18,1,12,0.2,0.2,454,1267
12443,16,1.5,8,1.8,0.8,457,1267
27293,17,1.5,8,0.8,0.8,457,1267
12367,16,1,13,1.8,0.6,461,1267
27217,17,1,13,0.8,0.6,461,1267
11538,16,2,6,1.4,0.8,463,1267
26388,17,2,6,0.4,0.8,463,1267
4068,15.5,2,6,2,0.2,464,1267
18918,16.5,2,6,1,0.2,464,1267
4090,15.5,1,14,2,0.2,470,1267
11276,16,1.5,9,1.4,0.2,470,1267
18940,16.5,1,14,1,0.2,470,1267
26126,17,1.5,9,0.4,0.2,470,1267
3806,15.5,1.5,9,1.8,0.6,471,1267
18656,16.5,1.5,9,0.8,0.6,471,1267
3013,15.5,1,15,1.4,0.8,482,1267
17863,16.5,1,15,0.4,0.8,482,1267
10393,16,1,15,1,0.2,483,1267
2271,15.5,2,7,1.2,0.2,485,1267
17121,16.5,2,7,0.2,0.2,485,1267
2189,15.5,1.5,10,1,1,489,1267
9569,16,1.5,10,0.6,0.4,490,1267
1666,15.5,1,16,0.8,0.8,498,1267
9046,16,1,16,0.4,0.2,499,1267
4773,15.5,2,1,2.2,0.8,422,1268
7021,15.5,1,1,3.2,0.8,422,1268
13322,16,1.5,1,2.2,0.8,422,1268
19623,16.5,2,1,1.2,0.8,422,1268
21871,16.5,1,1,2.2,0.8,422,1268
28172,17,1.5,1,1.2,0.8,422,1268
34473,17.5,2,1,0.2,0.8,422,1268
36721,17.5,1,1,1.2,0.8,422,1268
43022,18,1.5,1,0.2,0.8,422,1268
15304,16,1,2,3.2,0.2,424,1268
30154,17,1,2,2.2,0.2,424,1268
45004,18,1,2,1.2,0.2,424,1268
15487,16,1,3,3.2,0.6,426,1268
30337,17,1,3,2.2,0.6,426,1268
45187,18,1,3,1.2,0.6,426,1268
7025,15.5,1.5,2,3.2,0.8,427,1268
15490,16,1,4,3.2,0.6,427,1268
21875,16.5,1.5,2,2.2,0.8,427,1268
30340,17,1,4,2.2,0.6,427,1268
36725,17.5,1.5,2,1.2,0.8,427,1268
45190,18,1,4,1.2,0.6,427,1268
15403,16,1,5,3.2,0.4,429,1268
30253,17,1,5,2.2,0.4,429,1268
45103,18,1,5,1.2,0.4,429,1268
13506,16,2,2,2.4,0.2,430,1268
14678,16,1.5,3,2.8,0.8,430,1268
28356,17,2,2,1.4,0.2,430,1268
29528,17,1.5,3,1.8,0.8,430,1268
43206,18,2,2,0.4,0.2,430,1268
44378,18,1.5,3,0.8,0.8,430,1268
15226,16,1,6,3,1,431,1268
30076,17,1,6,2,1,431,1268
44926,18,1,6,1,1,431,1268
14591,16,1.5,4,2.8,0.6,433,1268
15049,16,1,7,3,0.6,433,1268
29441,17,1.5,4,1.8,0.6,433,1268
29899,17,1,7,2,0.6,433,1268
44291,18,1.5,4,0.8,0.6,433,1268
44749,18,1,7,1,0.6,433,1268
6219,15.5,2,3,2.8,1,435,1268
21069,16.5,2,3,1.8,1,435,1268
35919,17.5,2,3,0.8,1,435,1268
14782,16,1,8,2.8,1,436,1268
29632,17,1,8,1.8,1,436,1268
44482,18,1,8,0.8,1,436,1268
14324,16,1.5,5,2.6,1,437,1268
29174,17,1.5,5,1.6,1,437,1268
44024,18,1.5,5,0.6,1,437,1268
7045,15.5,1,9,3.2,0.8,439,1268
21895,16.5,1,9,2.2,0.8,439,1268
36745,17.5,1,9,1.2,0.8,439,1268
13332,16,2,4,2.2,0.8,442,1268
13877,16,1.5,6,2.4,1,442,1268
28182,17,2,4,1.2,0.8,442,1268
28727,17,1.5,6,1.4,1,442,1268
43032,18,2,4,0.2,0.8,442,1268
43577,18,1.5,6,0.4,1,442,1268
14068,16,1,10,2.6,0.4,444,1268
28918,17,1,10,1.6,0.4,444,1268
43768,18,1,10,0.6,0.4,444,1268
13621,16,1,11,2.4,0.4,448,1268
28471,17,1,11,1.4,0.4,448,1268
43321,18,1,11,0.4,0.4,448,1268
13250,16,1.5,7,2.2,0.6,449,1268
28100,17,1.5,7,1.2,0.6,449,1268
42950,18,1.5,7,0.2,0.6,449,1268
12615,16,2,5,2,0.2,451,1268
27465,17,2,5,1,0.2,451,1268
5614,15.5,1,12,2.6,0.6,454,1268
20464,16.5,1,12,1.6,0.6,454,1268
35314,17.5,1,12,0.6,0.6,454,1268
4973,15.5,1.5,8,2.4,0.2,458,1268
19823,16.5,1.5,8,1.4,0.2,458,1268
34673,17.5,1.5,8,0.4,0.2,458,1268
4897,15.5,1,13,2.2,1,462,1268
19747,16.5,1,13,1.2,1,462,1268
34597,17.5,1,13,0.2,1,462,1268
11448,16,2,6,1.4,0.6,464,1268
26298,17,2,6,0.4,0.6,464,1268
4000,15.5,1,14,1.8,1,471,1268
11186,16,1.5,9,1.2,1,471,1268
11470,16,1,14,1.4,0.6,471,1268
18850,16.5,1,14,0.8,1,471,1268
26036,17,1.5,9,0.2,1,471,1268
26320,17,1,14,0.4,0.6,471,1268
2923,15.5,1,15,1.4,0.6,483,1268
17773,16.5,1,15,0.4,0.6,483,1268
9651,16,2,7,0.6,0.6,485,1268
2181,15.5,2,7,1,1,486,1268
2099,15.5,1.5,10,1,0.8,490,1268
1576,15.5,1,16,0.8,0.6,499,1268
8956,16,1,16,0.2,1,500,1268
5852,15.5,1.5,1,2.8,0.2,422,1269
12153,16,2,1,1.8,0.2,422,1269
14401,16,1,1,2.8,0.2,422,1269
20702,16.5,1.5,1,1.8,0.2,422,1269
27003,17,2,1,0.8,0.2,422,1269
29251,17,1,1,1.8,0.2,422,1269
35552,17.5,1.5,1,0.8,0.2,422,1269
44101,18,1,1,0.8,0.2,422,1269
7834,15.5,1,2,3.6,0.6,425,1269
22684,16.5,1,2,2.6,0.6,425,1269
37534,17.5,1,2,1.6,0.6,425,1269
8017,15.5,1,3,3.6,1,426,1269
22867,16.5,1,3,2.6,1,426,1269
37717,17.5,1,3,1.6,1,426,1269
8020,15.5,1,4,3.6,1,428,1269
22870,16.5,1,4,2.6,1,428,1269
37720,17.5,1,4,1.6,1,428,1269
6036,15.5,2,2,2.8,0.6,430,1269
7208,15.5,1.5,3,3.4,0.2,430,1269
7933,15.5,1,5,3.6,0.8,430,1269
20886,16.5,2,2,1.8,0.6,430,1269
22058,16.5,1.5,3,2.4,0.2,430,1269
22783,16.5,1,5,2.6,0.8,430,1269
35736,17.5,2,2,0.8,0.6,430,1269
36908,17.5,1.5,3,1.4,0.2,430,1269
37633,17.5,1,5,1.6,0.8,430,1269
7121,15.5,1.5,4,3.2,1,433,1269
21971,16.5,1.5,4,2.2,1,433,1269
36821,17.5,1.5,4,1.2,1,433,1269
7579,15.5,1,7,3.4,1,434,1269
22429,16.5,1,7,2.4,1,434,1269
37279,17.5,1,7,1.4,1,434,1269
6854,15.5,1.5,5,3.2,0.4,437,1269
7312,15.5,1,8,3.4,0.4,437,1269
21704,16.5,1.5,5,2.2,0.4,437,1269
22162,16.5,1,8,2.4,0.4,437,1269
36554,17.5,1.5,5,1.2,0.4,437,1269
37012,17.5,1,8,1.4,0.4,437,1269
14425,16,1,9,2.8,0.2,440,1269
29275,17,1,9,1.8,0.2,440,1269
44125,18,1,9,0.8,0.2,440,1269
5862,15.5,2,4,2.8,0.2,442,1269
6407,15.5,1.5,6,3,0.4,442,1269
20712,16.5,2,4,1.8,0.2,442,1269
21257,16.5,1.5,6,2,0.4,442,1269
35562,17.5,2,4,0.8,0.2,442,1269
36107,17.5,1.5,6,1,0.4,442,1269
6598,15.5,1,10,3,0.8,444,1269
21448,16.5,1,10,2,0.8,444,1269
36298,17.5,1,10,1,0.8,444,1269
6151,15.5,1,11,2.8,0.8,448,1269
21001,16.5,1,11,1.8,0.8,448,1269
35851,17.5,1,11,0.8,0.8,448,1269
5780,15.5,1.5,7,2.6,1,449,1269
20630,16.5,1.5,7,1.6,1,449,1269
35480,17.5,1.5,7,0.6,1,449,1269
5145,15.5,2,5,2.4,0.6,451,1269
19995,16.5,2,5,1.4,0.6,451,1269
34845,17.5,2,5,0.4,0.6,451,1269
12994,16,1,12,2,1,454,1269
27844,17,1,12,1,1,454,1269
12353,16,1.5,8,1.8,0.6,458,1269
27203,17,1.5,8,0.8,0.6,458,1269
12277,16,1,13,1.8,0.4,462,1269
27127,17,1,13,0.8,0.4,462,1269
3978,15.5,2,6,1.8,1,465,1269
18828,16.5,2,6,0.8,1,465,1269
3716,15.5,1.5,9,1.8,0.4,472,1269
11380,16,1,14,1.4,0.4,472,1269
18566,16.5,1.5,9,0.8,0.4,472,1269
26230,17,1,14,0.4,0.4,472,1269
2833,15.5,1,15,1.4,0.4,484,1269
10303,16,1,15,0.8,1,484,1269
17683,16.5,1,15,0.4,0.4,484,1269
9561,16,2,7,0.6,0.4,486,1269
2009,15.5,1.5,10,1,0.6,491,1269
9479,16,1.5,10,0.6,0.2,491,1269
1486,15.5,1,16,0.8,0.4,501,1269
15214,16,1,2,3,1,425,1270
30064,17,1,2,2,1,425,1270
44914,18,1,2,1,1,425,1270
14405,16,1.5,2,2.8,0.2,427,1270
15397,16,1,3,3.2,0.4,427,1270
29255,17,1.5,2,1.8,0.2,427,1270
30247,17,1,3,2.2,0.4,427,1270
44105,18,1.5,2,0.8,0.2,427,1270
45097,18,1,3,1.2,0.4,427,1270
15400,16,1,4,3.2,0.4,428,1270
30250,17,1,4,2.2,0.4,428,1270
45100,18,1,4,1.2,0.4,428,1270
14588,16,1.5,3,2.8,0.6,430,1270
15313,16,1,5,3.2,0.2,430,1270
29438,17,1.5,3,1.8,0.6,430,1270
30163,17,1,5,2.2,0.2,430,1270
44288,18,1.5,3,0.8,0.6,430,1270
45013,18,1,5,1.2,0.2,430,1270
7756,15.5,1,6,3.6,0.4,432,1270
22606,16.5,1,6,2.6,0.4,432,1270
37456,17.5,1,6,1.6,0.4,432,1270
14501,16,1.5,4,2.8,0.4,434,1270
14959,16,1,7,3,0.4,434,1270
29351,17,1.5,4,1.8,0.4,434,1270
29809,17,1,7,2,0.4,434,1270
44201,18,1.5,4,0.8,0.4,434,1270
44659,18,1,7,1,0.4,434,1270
13599,16,2,3,2.4,0.4,436,1270
28449,17,2,3,1.4,0.4,436,1270
43299,18,2,3,0.4,0.4,436,1270
14692,16,1,8,2.8,0.8,437,1270
29542,17,1,8,1.8,0.8,437,1270
44392,18,1,8,0.8,0.8,437,1270
14234,16,1.5,5,2.6,0.8,438,1270
29084,17,1.5,5,1.6,0.8,438,1270
43934,18,1.5,5,0.6,0.8,438,1270
6955,15.5,1,9,3.2,0.6,440,1270
21805,16.5,1,9,2.2,0.6,440,1270
36655,17.5,1,9,1.2,0.6,440,1270
13242,16,2,4,2.2,0.6,443,1270
13787,16,1.5,6,2.4,0.8,443,1270
28092,17,2,4,1.2,0.6,443,1270
28637,17,1.5,6,1.4,0.8,443,1270
42942,18,2,4,0.2,0.6,443,1270
43487,18,1.5,6,0.4,0.8,443,1270
