LipProtrusion;LipRounding;AirSacLength;AirSacArea;F1;F2;
2.4;0.6;1;3;402;1200;
2.4;0.6;1;4;404;1201;
2.4;0.6;1;5;405;1199;
2.4;0.6;1;6;405;1197;
2.4;0.6;1;7;406;1193;
2.4;0.6;1;8;406;1189;
2.4;0.6;1;9;406;1184;
2.4;0.6;1;10;406;1178;
2.4;0.6;1;11;406;1172;
2.4;0.6;1;12;406;1165;
2.4;0.6;1;13;406;1157;
2.4;0.6;1;14;406;1149;
2.4;0.6;1;15;406;1140;
2.4;0.6;1;16;406;1131;
2.4;0.6;1;17;406;1121;
2.4;0.6;1;18;406;1110;
2.4;0.6;1;19;406;1100;
2.4;0.6;1;20;406;1088;
2.4;0.6;1;21;406;1077;
2.4;0.6;1;22;406;1065;
2.4;0.6;1;23;406;1053;
2.4;0.6;1;24;405;1042;
2.4;0.6;1;25;405;1030;
2.4;0.6;1;26;405;1018;
2.4;0.6;1;27;405;1007;
2.4;0.6;1;28;405;995;
2.4;0.6;1;29;405;984;
2.4;0.6;1;30;405;973;
2.4;0.6;2;1;374;1125;
2.4;0.6;2;2;390;1157;
2.4;0.6;2;3;396;1164;
2.4;0.6;2;4;399;1161;
2.4;0.6;2;5;400;1153;
2.4;0.6;2;6;401;1142;
2.4;0.6;2;7;402;1128;
2.4;0.6;2;8;402;1110;
2.4;0.6;2;9;403;1091;
2.4;0.6;2;10;403;1070;
2.4;0.6;2;11;403;1048;
2.4;0.6;2;12;403;1026;
2.4;0.6;2;13;403;1004;
2.4;0.6;2;14;403;982;
2.4;0.6;2;15;403;960;
2.4;0.6;2;16;403;940;
2.4;0.6;2;17;402;921;
2.4;0.6;2;18;402;902;
2.4;0.6;2;19;402;884;
2.4;0.6;2;20;402;867;
2.4;0.6;2;21;402;851;
2.4;0.6;2;22;401;836;
2.4;0.6;2;23;401;821;
2.4;0.6;2;24;401;808;
2.4;0.6;2;25;401;795;
2.4;0.6;2;26;400;782;
2.4;0.6;2;27;400;770;
2.4;0.6;2;28;400;759;
2.4;0.6;2;29;399;748;
2.4;0.6;2;30;399;737;
2.4;0.6;1.5;1;382;1149;
2.4;0.6;1.5;2;395;1177;
2.4;0.6;1.5;3;399;1183;
2.4;0.6;1.5;4;401;1183;
2.4;0.6;1.5;5;402;1179;
2.4;0.6;1.5;6;403;1173;
2.4;0.6;1.5;7;404;1165;
2.4;0.6;1.5;8;404;1155;
2.4;0.6;1.5;9;404;1144;
2.4;0.6;1.5;10;404;1131;
2.4;0.6;1.5;11;405;1117;
2.4;0.6;1.5;12;405;1102;
2.4;0.6;1.5;13;405;1086;
2.4;0.6;1.5;14;405;1069;
2.4;0.6;1.5;15;404;1052;
2.4;0.6;1.5;16;404;1035;
2.4;0.6;1.5;17;404;1018;
2.4;0.6;1.5;18;404;1001;
2.4;0.6;1.5;19;404;984;
2.4;0.6;1.5;20;404;968;
2.4;0.6;1.5;21;404;952;
2.4;0.6;1.5;22;404;937;
2.4;0.6;1.5;23;403;922;
2.4;0.6;1.5;24;403;908;
2.4;0.6;1.5;25;403;894;
2.4;0.6;1.5;26;403;881;
2.4;0.6;1.5;27;403;868;
2.4;0.6;1.5;28;403;856;
2.4;0.6;1.5;29;402;844;
2.4;0.6;1.5;30;402;833;
2.4;0.8;1;1;390;1173;
2.4;0.8;1;2;399;1193;
2.4;0.8;1;3;402;1198;
2.4;0.8;1;4;403;1199;
2.4;0.8;1;5;404;1197;
2.4;0.8;1;6;404;1195;
2.4;0.8;1;7;405;1191;
2.4;0.8;1;8;405;1187;
2.4;0.8;1;9;405;1182;
2.4;0.8;1;10;405;1176;
2.4;0.8;1;11;405;1170;
2.4;0.8;1;12;405;1163;
2.4;0.8;1;13;405;1156;
2.4;0.8;1;14;405;1148;
2.4;0.8;1;15;405;1139;
2.4;0.8;1;16;405;1130;
2.4;0.8;1;17;405;1120;
2.4;0.8;1;18;405;1109;
2.4;0.8;1;19;405;1098;
2.4;0.8;1;20;405;1087;
2.4;0.8;1;21;405;1076;
2.4;0.8;1;22;405;1064;
2.4;0.8;1;23;405;1053;
2.4;0.8;1;24;405;1041;
2.4;0.8;1;25;405;1029;
2.4;0.8;1;26;405;1018;
2.4;0.8;1;27;404;1006;
2.4;0.8;1;28;404;995;
2.4;0.8;1;29;404;983;
2.4;0.8;1;30;404;972;
2.4;0.8;2;1;374;1123;
2.4;0.8;2;2;390;1155;
2.4;0.8;2;3;395;1162;
2.4;0.8;2;4;398;1159;
2.4;0.8;2;5;400;1152;
2.4;0.8;2;6;400;1140;
2.4;0.8;2;7;401;1126;
2.4;0.8;2;8;402;1109;
2.4;0.8;2;9;402;1090;
2.4;0.8;2;10;402;1069;
2.4;0.8;2;11;402;1047;
2.4;0.8;2;12;402;1025;
2.4;0.8;2;13;402;1003;
2.4;0.8;2;14;402;981;
2.4;0.8;2;15;402;960;
2.4;0.8;2;16;402;940;
2.4;0.8;2;17;402;920;
2.4;0.8;2;18;402;901;
2.4;0.8;2;19;401;884;
2.4;0.8;2;20;401;867;
2.4;0.8;2;21;401;851;
2.4;0.8;2;22;401;836;
2.4;0.8;2;23;400;821;
2.4;0.8;2;24;400;807;
2.4;0.8;2;25;400;794;
2.4;0.8;2;26;400;782;
2.4;0.8;2;27;399;770;
2.4;0.8;2;28;399;758;
2.4;0.8;2;29;399;748;
2.4;0.8;2;30;398;737;
2.4;0.8;1.5;1;382;1147;
2.4;0.8;1.5;2;394;1175;
2.4;0.8;1.5;3;398;1181;
2.4;0.8;1.5;4;401;1181;
2.4;0.8;1.5;5;402;1177;
2.4;0.8;1.5;6;403;1171;
2.4;0.8;1.5;7;403;1163;
2.4;0.8;1.5;8;403;1154;
2.4;0.8;1.5;9;404;1143;
2.4;0.8;1.5;10;404;1130;
2.4;0.8;1.5;11;404;1116;
2.4;0.8;1.5;12;404;1101;
2.4;0.8;1.5;13;404;1085;
2.4;0.8;1.5;14;404;1068;
2.4;0.8;1.5;15;404;1051;
2.4;0.8;1.5;16;404;1034;
2.4;0.8;1.5;17;404;1017;
2.4;0.8;1.5;18;403;1000;
2.4;0.8;1.5;19;403;983;
2.4;0.8;1.5;20;403;967;
2.4;0.8;1.5;21;403;951;
2.4;0.8;1.5;22;403;936;
2.4;0.8;1.5;23;403;921;
2.4;0.8;1.5;24;403;907;
2.4;0.8;1.5;25;402;894;
2.4;0.8;1.5;26;402;880;
2.4;0.8;1.5;27;402;868;
2.4;0.8;1.5;28;402;855;
2.4;0.8;1.5;29;402;844;
2.4;0.8;1.5;30;401;832;
2.6;1;1;1;386;1160;
2.6;1;1;2;395;1180;
2.6;1;1;3;397;1185;
2.6;1;1;4;399;1186;
2.6;1;1;5;400;1185;
2.6;1;1;6;400;1182;
2.6;1;1;7;400;1179;
2.6;1;1;8;401;1175;
2.6;1;1;9;401;1171;
2.6;1;1;10;401;1165;
2.6;1;1;11;401;1159;
2.6;1;1;12;401;1153;
2.6;1;1;13;401;1146;
2.6;1;1;14;401;1138;
2.6;1;1;15;401;1130;
2.6;1;1;16;401;1121;
2.6;1;1;17;401;1112;
2.6;1;1;18;401;1102;
2.6;1;1;19;401;1092;
2.6;1;1;20;401;1081;
2.6;1;1;21;401;1070;
2.6;1;1;22;401;1059;
2.6;1;1;23;400;1047;
2.6;1;1;24;400;1036;
2.6;1;1;25;400;1025;
2.6;1;1;26;400;1013;
2.6;1;1;27;400;1002;
2.6;1;1;28;400;991;
2.6;1;1;29;400;980;
2.6;1;1;30;400;969;
2.6;1;2;1;370;1111;
2.6;1;2;2;385;1144;
2.6;1;2;3;391;1150;
2.6;1;2;4;394;1148;
2.6;1;2;5;395;1141;
2.6;1;2;6;396;1131;
2.6;1;2;7;397;1117;
2.6;1;2;8;397;1101;
2.6;1;2;9;398;1083;
2.6;1;2;10;398;1063;
2.6;1;2;11;398;1042;
2.6;1;2;12;398;1020;
2.6;1;2;13;398;999;
2.6;1;2;14;398;978;
2.6;1;2;15;398;957;
2.6;1;2;16;398;937;
2.6;1;2;17;397;917;
2.6;1;2;18;397;899;
2.6;1;2;19;397;882;
2.6;1;2;20;397;865;
2.6;1;2;21;397;849;
2.6;1;2;22;397;834;
2.6;1;2;23;396;819;
2.6;1;2;24;396;806;
2.6;1;2;25;396;793;
2.6;1;2;26;396;780;
2.6;1;2;27;395;768;
2.6;1;2;28;395;757;
2.6;1;2;29;395;746;
2.6;1;2;30;394;736;
2.6;1;1.5;1;378;1135;
2.6;1;1.5;2;390;1163;
2.6;1;1.5;3;394;1169;
2.6;1;1.5;4;396;1169;
2.6;1;1.5;5;397;1165;
2.6;1;1.5;6;398;1160;
2.6;1;1.5;7;399;1152;
2.6;1;1.5;8;399;1144;
2.6;1;1.5;9;399;1133;
2.6;1;1.5;10;399;1121;
2.6;1;1.5;11;399;1108;
2.6;1;1.5;12;399;1094;
2.6;1;1.5;13;399;1079;
2.6;1;1.5;14;399;1063;
2.6;1;1.5;15;399;1046;
2.6;1;1.5;16;399;1029;
2.6;1;1.5;17;399;1013;
2.6;1;1.5;18;399;996;
2.6;1;1.5;19;399;980;
2.6;1;1.5;20;399;964;
2.6;1;1.5;21;399;948;
2.6;1;1.5;22;399;933;
2.6;1;1.5;23;398;919;
2.6;1;1.5;24;398;905;
2.6;1;1.5;25;398;891;
2.6;1;1.5;26;398;878;
2.6;1;1.5;27;398;866;
2.6;1;1.5;28;398;853;
2.6;1;1.5;29;397;842;
2.6;1;1.5;30;397;831;
2.6;0.2;1;1;389;1168;
2.6;0.2;1;2;397;1189;
2.6;0.2;1;3;400;1194;
2.6;0.2;1;4;402;1194;
2.6;0.2;1;5;403;1193;
2.6;0.2;1;6;403;1191;
2.6;0.2;1;7;403;1187;
2.6;0.2;1;8;404;1183;
2.6;0.2;1;9;404;1178;
2.6;0.2;1;10;404;1173;
2.6;0.2;1;11;404;1167;
2.6;0.2;1;12;404;1160;
2.6;0.2;1;13;404;1152;
2.6;0.2;1;14;404;1144;
2.6;0.2;1;15;404;1136;
2.6;0.2;1;16;404;1127;
2.6;0.2;1;17;404;1117;
2.6;0.2;1;18;404;1107;
2.6;0.2;1;19;404;1096;
2.6;0.2;1;20;404;1085;
2.6;0.2;1;21;404;1074;
2.6;0.2;1;22;403;1062;
2.6;0.2;1;23;403;1051;
2.6;0.2;1;24;403;1039;
2.6;0.2;1;25;403;1028;
2.6;0.2;1;26;403;1016;
2.6;0.2;1;27;403;1005;
2.6;0.2;1;28;403;993;
2.6;0.2;1;29;403;982;
2.6;0.2;1;30;403;971;
2.6;0.2;2;1;372;1119;
2.6;0.2;2;2;388;1151;
2.6;0.2;2;3;394;1158;
2.6;0.2;2;4;396;1155;
2.6;0.2;2;5;398;1148;
2.6;0.2;2;6;399;1137;
2.6;0.2;2;7;400;1123;
2.6;0.2;2;8;400;1106;
2.6;0.2;2;9;400;1088;
2.6;0.2;2;10;401;1067;
2.6;0.2;2;11;401;1046;
2.6;0.2;2;12;401;1024;
2.6;0.2;2;13;401;1002;
2.6;0.2;2;14;401;980;
2.6;0.2;2;15;401;959;
2.6;0.2;2;16;400;939;
2.6;0.2;2;17;400;919;
2.6;0.2;2;18;400;901;
2.6;0.2;2;19;400;883;
2.6;0.2;2;20;400;866;
2.6;0.2;2;21;400;850;
2.6;0.2;2;22;399;835;
2.6;0.2;2;23;399;821;
2.6;0.2;2;24;399;807;
2.6;0.2;2;25;399;794;
2.6;0.2;2;26;398;781;
2.6;0.2;2;27;398;769;
2.6;0.2;2;28;398;758;
2.6;0.2;2;29;397;747;
2.6;0.2;2;30;397;737;
2.6;0.2;1.5;1;380;1143;
2.6;0.2;1.5;2;393;1171;
2.6;0.2;1.5;3;397;1177;
2.6;0.2;1.5;4;399;1177;
2.6;0.2;1.5;5;400;1173;
2.6;0.2;1.5;6;401;1167;
2.6;0.2;1.5;7;402;1160;
2.6;0.2;1.5;8;402;1150;
2.6;0.2;1.5;9;402;1139;
2.6;0.2;1.5;10;402;1127;
2.6;0.2;1.5;11;402;1113;
2.6;0.2;1.5;12;402;1099;
2.6;0.2;1.5;13;402;1083;
2.6;0.2;1.5;14;402;1067;
2.6;0.2;1.5;15;402;1050;
2.6;0.2;1.5;16;402;1033;
2.6;0.2;1.5;17;402;1016;
2.6;0.2;1.5;18;402;999;
2.6;0.2;1.5;19;402;982;
2.6;0.2;1.5;20;402;966;
2.6;0.2;1.5;21;402;950;
2.6;0.2;1.5;22;401;935;
2.6;0.2;1.5;23;401;921;
2.6;0.2;1.5;24;401;906;
2.6;0.2;1.5;25;401;893;
2.6;0.2;1.5;26;401;880;
2.6;0.2;1.5;27;401;867;
2.6;0.2;1.5;28;400;855;
2.6;0.2;1.5;29;400;843;
2.6;0.2;1.5;30;400;832;
2.6;0.4;1;1;388;1166;
2.6;0.4;1;2;397;1187;
2.6;0.4;1;3;400;1192;
2.6;0.4;1;4;401;1192;
2.6;0.4;1;5;402;1191;
2.6;0.4;1;6;402;1188;
2.6;0.4;1;7;403;1185;
2.6;0.4;1;8;403;1181;
2.6;0.4;1;9;403;1176;
2.6;0.4;1;10;403;1171;
2.6;0.4;1;11;403;1165;
2.6;0.4;1;12;403;1158;
2.6;0.4;1;13;403;1151;
2.6;0.4;1;14;403;1143;
2.6;0.4;1;15;403;1134;
2.6;0.4;1;16;403;1125;
2.6;0.4;1;17;403;1116;
2.6;0.4;1;18;403;1106;
2.6;0.4;1;19;403;1095;
2.6;0.4;1;20;403;1084;
2.6;0.4;1;21;403;1073;
2.6;0.4;1;22;403;1062;
2.6;0.4;1;23;403;1050;
2.6;0.4;1;24;403;1039;
2.6;0.4;1;25;402;1027;
2.6;0.4;1;26;402;1015;
2.6;0.4;1;27;402;1004;
2.6;0.4;1;28;402;993;
2.6;0.4;1;29;402;982;
2.6;0.4;1;30;402;971;
2.6;0.4;2;1;372;1117;
2.6;0.4;2;2;388;1149;
2.6;0.4;2;3;393;1156;
2.6;0.4;2;4;396;1154;
2.6;0.4;2;5;397;1146;
2.6;0.4;2;6;398;1136;
2.6;0.4;2;7;399;1122;
2.6;0.4;2;8;399;1105;
2.6;0.4;2;9;400;1086;
2.6;0.4;2;10;400;1066;
2.6;0.4;2;11;400;1045;
2.6;0.4;2;12;400;1023;
2.6;0.4;2;13;400;1001;
2.6;0.4;2;14;400;979;
2.6;0.4;2;15;400;958;
2.6;0.4;2;16;400;938;
2.6;0.4;2;17;400;919;
2.6;0.4;2;18;399;900;
2.6;0.4;2;19;399;883;
2.6;0.4;2;20;399;866;
2.6;0.4;2;21;399;850;
2.6;0.4;2;22;399;835;
2.6;0.4;2;23;398;820;
2.6;0.4;2;24;398;806;
2.6;0.4;2;25;398;793;
2.6;0.4;2;26;398;781;
2.6;0.4;2;27;397;769;
2.6;0.4;2;28;397;758;
2.6;0.4;2;29;397;747;
2.6;0.4;2;30;396;736;
2.6;0.4;1.5;1;380;1141;
2.6;0.4;1.5;2;392;1169;
2.6;0.4;1.5;3;396;1175;
2.6;0.4;1.5;4;398;1175;
2.6;0.4;1.5;5;400;1171;
2.6;0.4;1.5;6;400;1165;
2.6;0.4;1.5;7;401;1158;
2.6;0.4;1.5;8;401;1149;
2.6;0.4;1.5;9;401;1138;
2.6;0.4;1.5;10;401;1126;
2.6;0.4;1.5;11;402;1112;
2.6;0.4;1.5;12;402;1097;
2.6;0.4;1.5;13;402;1082;
2.6;0.4;1.5;14;402;1066;
2.6;0.4;1.5;15;402;1049;
2.6;0.4;1.5;16;401;1032;
2.6;0.4;1.5;17;401;1015;
2.6;0.4;1.5;18;401;998;
2.6;0.4;1.5;19;401;982;
2.6;0.4;1.5;20;401;966;
2.6;0.4;1.5;21;401;950;
2.6;0.4;1.5;22;401;935;
2.6;0.4;1.5;23;401;920;
2.6;0.4;1.5;24;400;906;
2.6;0.4;1.5;25;400;892;
2.6;0.4;1.5;26;400;879;
2.6;0.4;1.5;27;400;867;
2.6;0.4;1.5;28;400;854;
2.6;0.4;1.5;29;400;843;
2.6;0.4;1.5;30;399;832;
2.6;0.6;1;1;387;1164;
2.6;0.6;1;2;396;1185;
2.6;0.6;1;3;399;1190;
2.6;0.6;1;4;400;1190;
2.6;0.6;1;5;401;1189;
2.6;0.6;1;6;402;1186;
2.6;0.6;1;7;402;1183;
2.6;0.6;1;8;402;1179;
2.6;0.6;1;9;402;1174;
2.6;0.6;1;10;402;1169;
2.6;0.6;1;11;402;1163;
2.6;0.6;1;12;402;1156;
2.6;0.6;1;13;402;1149;
2.6;0.6;1;14;402;1141;
2.6;0.6;1;15;402;1133;
2.6;0.6;1;16;402;1124;
2.6;0.6;1;17;402;1114;
2.6;0.6;1;18;402;1104;
2.6;0.6;1;19;402;1094;
2.6;0.6;1;20;402;1083;
2.6;0.6;1;21;402;1072;
2.6;0.6;1;22;402;1061;
2.6;0.6;1;23;402;1049;
2.6;0.6;1;24;402;1038;
2.6;0.6;1;25;402;1026;
2.6;0.6;1;26;402;1015;
2.6;0.6;1;27;402;1003;
2.6;0.6;1;28;401;992;
2.6;0.6;1;29;401;981;
2.6;0.6;1;30;401;970;
2.6;0.6;2;1;371;1115;
2.6;0.6;2;2;387;1147;
2.6;0.6;2;3;392;1154;
2.6;0.6;2;4;395;1152;
2.6;0.6;2;5;397;1145;
2.6;0.6;2;6;398;1134;
2.6;0.6;2;7;398;1120;
2.6;0.6;2;8;399;1104;
2.6;0.6;2;9;399;1085;
2.6;0.6;2;10;399;1065;
2.6;0.6;2;11;399;1044;
2.6;0.6;2;12;399;1022;
2.6;0.6;2;13;399;1000;
2.6;0.6;2;14;399;979;
2.6;0.6;2;15;399;958;
2.6;0.6;2;16;399;938;
2.6;0.6;2;17;399;918;
2.6;0.6;2;18;399;900;
2.6;0.6;2;19;399;882;
2.6;0.6;2;20;398;865;
2.6;0.6;2;21;398;850;
2.6;0.6;2;22;398;834;
2.6;0.6;2;23;398;820;
2.6;0.6;2;24;397;806;
2.6;0.6;2;25;397;793;
2.6;0.6;2;26;397;781;
2.6;0.6;2;27;397;769;
2.6;0.6;2;28;396;757;
2.6;0.6;2;29;396;747;
2.6;0.6;2;30;396;736;
